"Year","ROE_P1","ROE_P2","ROE_P3","ROE_P4","ROE_LS","ROIC_P1","ROIC_P2","ROIC_P3","ROIC_P4","ROIC_LS","OP_Margin_P1","OP_Margin_P2","OP_Margin_P3","OP_Margin_P4","OP_Margin_LS","Excess_Return_P1","Excess_Return_P2","Excess_Return_P3","Excess_Return_P4","Excess_Return_LS","MB_Ratio_P1","MB_Ratio_P2","MB_Ratio_P3","MB_Ratio_P4","MB_Ratio_LS","DY_P1","DY_P2","DY_P3","DY_P4","DY_LS"
2003,10.3156603773585,29.4101923076923,18.1994230769231,15.4516363636364,5.13597598627787,5.81056603773585,11.4875471698113,12.3417307692308,10.0883928571429,4.27782681940701,13.7245283018868,15.5992452830189,17.9146153846154,15.9794642857143,2.25493598382749,-20.3645539662491,-23.7712325573126,-19.6964970690276,-17.4173861904684,2.94716777578076,1.99056041666667,3.43281538461538,3.0230152173913,3.21024285714286,1.21968244047619,2.0475,1.81924528301887,1.98826923076923,2.26625,0.21875
2004,16.8718867924528,19.6005555555556,17.1161111111111,21.5777358490566,4.70584905660377,13.3662264150943,11.9457407407407,10.7655555555556,12.9255555555556,-0.440670859538782,18.3115094339623,16.432037037037,19.687962962963,14.9162962962963,-3.39521313766597,56.8317114551459,46.3046266662988,44.494900380323,58.748143663458,1.9164322083121,3.26715306122449,12.9200791666667,2.72274893617021,3.93690392156863,0.669750860344138,1.60433962264151,2.03962962962963,1.62433962264151,1.26796296296296,-0.336376659678546
2005,32.7746268656716,18.5354411764706,23.4964705882353,15.7040845070423,-17.0705423586294,15.4357352941176,13.354347826087,17.0186764705882,10.547323943662,-4.88841135045568,16.3076811594203,16.3755072463768,18.7710294117647,16.3145833333333,0.00690217391304415,8.92404982081829,8.25714256263938,18.9090951585469,19.2863726790485,10.3623228582302,3.54242631578947,21.1600633333333,3.61421016949153,3.66558148148148,0.123155165692007,1.30925373134328,1.73536231884058,1.09691176470588,1.94098591549296,0.631732184149674
2006,15.2050649350649,23.29475,20.747875,23.1110975609756,7.90603262591068,13.0283116883117,14.2759493670886,14.427625,15.3965060240964,2.3681943357847,16.0632051282051,17.373625,14.270125,19.6529268292683,3.58972170106316,16.3124789403279,11.5612093417416,17.4830620393218,17.8368226705057,1.5243437301778,3.67229393939394,3.39081351351351,3.23982463768116,3.56394027777778,-0.108353661616162,1.08168831168831,2.084625,1.29987341772152,1.53867469879518,0.456986387106869
2007,18.556375,16.5801282051282,18.5997530864198,19.9150602409639,1.35868524096385,14.7076543209877,13.9966233766234,12.5253086419753,14.7486746987952,0.0410203778075271,15.1356790123457,14.8993827160494,14.661975308642,18.7969512195122,3.66127220716652,6.62824015595072,7.2127198078211,9.33525138422931,14.0547595466592,7.42651939070845,4.22555526315789,3.62332666666667,3.41380519480519,3.82317848101266,-0.402376782145236,1.60012658227848,1.65425,1.61506172839506,1.11451219512195,-0.48561438715653
2008,5.88070588235294,14.1838823529412,16.6824705882353,13.3082352941176,7.42752941176471,6.30546511627907,10.6252325581395,9.91906976744186,12.5139534883721,6.20848837209302,12.1736046511628,12.951976744186,13.3298837209302,17.7321176470588,5.55851299589603,-7.72402878653499,-0.316741520219552,-3.81002168700676,15.2837167412503,23.0077455277853,2.72812207792208,4.59315308641975,4.25967710843373,3.57147236842105,0.843350290498975,2.18837209302326,1.84082352941176,2.09070588235294,1.1447619047619,-1.04361018826135
2009,13.079347826087,11.1422222222222,10.9726373626374,14.0087368421053,0.929389016018307,9.81290322580645,7.50978494623656,8.31494623655914,10.2615625,0.448659274193549,12.9288172043011,15.1,13.3467741935484,14.3141052631579,1.38528805885682,-45.5914931055011,-43.6562429932116,-40.6727295543787,-46.0714046442593,-0.479911538758202,1.85625977011494,1.58731358024691,1.67865824175824,2.75919887640449,0.902939106289552,3.5852688172043,3.55417582417582,3.38130434782609,2.51894736842105,-1.06632144878325
2010,19.3979381443299,20.089693877551,15.0181443298969,16.6936734693878,-2.70426467494214,13.7091666666667,12.012,10.2717346938776,12.8759793814433,-0.833187285223367,17.5279,17.0425,12.8259595959596,16.2282,-1.2997,95.2130840140762,84.0111308421957,94.4089437791085,109.917614962832,14.7045309487559,2.63428105263158,2.64209690721649,2.69361458333333,3.00082765957447,0.366546606942889,1.35828282828283,1.92612244897959,1.9706,1.45272727272727,0.0944444444444446
2011,15.6380808080808,29.1056,21.2210891089109,16.1425,0.50441919191919,11.9562376237624,12.9230392156863,13.9570297029703,12.3930392156863,0.436801591923897,16.0055882352941,17.226862745098,17.3897058823529,18.5406730769231,2.53508484162896,23.7326901170675,21.2874247788797,27.3329732389989,38.6947950629231,14.9621049458557,2.32795473684211,3.19241237113402,2.94760102040816,3.661601,1.33364626315789,1.7584,1.9219801980198,1.58323529411765,1.09653846153846,-0.661861538461539
2012,13.9772115384615,16.7529,17.565145631068,20.0128712871287,6.03565974866717,9.82307692307692,9.46875,13.4535922330097,13.8541121495327,4.03103522645579,18.6433653846154,16.3908653846154,14.8792307692308,19.9380188679245,1.29465348330914,8.4121995875582,8.29980382114911,12.6042560568929,13.5088461403164,5.09664655275824,2.59844387755102,2.96145294117647,6.31728910891089,3.27396363636364,0.675519758812616,1.8131067961165,2.1704854368932,1.92375,1.0961320754717,-0.716974720644807
2013,19.5032673267327,20.5982524271845,19.1903883495146,16.2064761904762,-3.29679113625648,12.1721359223301,11.6890384615385,13.9270192307692,12.1307619047619,-0.0413740175681916,19.1121904761905,17.015619047619,19.3654285714286,17.2537735849057,-1.85841689128482,14.6993259107596,16.5464406406437,18.1049766063848,20.8598126739122,6.16048676315257,3.66944752475248,3.101327,3.24268446601942,3.52017216494845,-0.149275359804022,2.07961904761905,2.15259615384615,1.814,1.23721153846154,-0.842407509157509
2014,13.5258653846154,25.8338461538462,19.5245192307692,17.4156730769231,3.88980769230769,10.2110280373832,13.4849523809524,11.8261904761905,12.4948113207547,2.28378328337154,18.9614953271028,17.3151401869159,16.3934579439252,18.4762037037037,-0.4852916233991,28.1054177265312,28.3404553759303,25.282423251094,44.1844677223787,16.0790499958475,3.55542038834951,4.93268857142857,3.96297475728155,4.77459702970297,1.21917664135346,1.80616822429907,2.02858490566038,1.91355140186916,1.24570093457944,-0.560467289719626
2015,12.6584259259259,27.4951376146789,32.0928431372549,14.338380952381,1.67995502645503,6.46772727272727,12.0159090909091,14.9911818181818,11.0124770642202,4.54474979149291,15.9432727272727,18.1916363636364,17.6613636363636,18.1580909090909,2.21481818181818,15.6739959439363,18.6634504173853,21.9912539502411,25.951556471836,10.2775605278997,4.46332935779817,4.17788396226415,6.26970194174757,5.65544857142857,1.19211921363041,1.928,1.88862385321101,1.73545454545455,1.2848623853211,-0.643137614678899
2016,19.6934259259259,21.808813559322,28.623652173913,15.8238596491228,-3.86956627680312,10.6592307692308,11.3014406779661,12.6035593220339,10.4148739495798,-0.244356819650937,16.786186440678,18.4635593220339,18.118220338983,15.8683193277311,-0.917867112946873,-2.78732913433463,-3.89314415283806,-5.7213717843614,-2.05858098909825,0.728748145236386,7.38175140186916,3.86557068965517,5.28302105263158,6.29712272727273,-1.08462867459643,2.27033898305085,2.28084745762712,1.96393162393162,1.30890756302521,-0.961431420025638
2017,13.6658035714286,23.2298260869565,27.1127433628319,16.5615833333333,2.89577976190476,11.2336974789916,11.0300840336134,14.0827731092437,10.2758196721311,-0.957877806860449,17.9308403361345,20.0635294117647,18.5306722689076,16.4967213114754,-1.43411902465904,28.1014769431034,28.2639510669886,28.767587779981,39.0438173076737,10.9423403645703,6.25262882882883,7.06152869565218,7.41408421052632,6.42120782608696,0.168578997258127,1.62865546218487,2.24940677966102,1.71327731092437,1.12196721311475,-0.50668824907012
2018,26.9733628318584,21.9535398230088,25.0728448275862,20.9958823529412,-5.97748047891723,14.2236363636364,14.018347107438,13.6407438016529,13.1106451612903,-1.11299120234604,18.9361983471074,18.6922314049587,19.1769421487603,18.695564516129,-0.240633830978407,17.4304140829517,12.8497980753259,15.0389904801434,15.4646279385533,-1.96578614439849,7.32827837837838,6.8460221238938,4.93443448275862,9.8307406779661,2.50246229958772,1.7965,2.04808333333333,1.66669421487603,1.51056451612903,-0.285935483870968
2019,19.385652173913,20.8964705882353,33.621724137931,20.8346956521739,1.44904347826087,12.2369672131148,11.5840163934426,16.8799180327869,14.59976,2.36279278688525,19.4543801652893,18.6623770491803,17.5086885245902,18.378,-1.07638016528925,13.7943048330189,4.54032260808738,6.34679308975743,11.0621895154843,-2.73211531753465,5.65309396551724,4.93385,7.23244188034188,6.72939,1.07629603448276,1.9455737704918,2.43595041322314,1.72459016393443,1.52024193548387,-0.425331835007932
2020,11.3088793103448,14.4565217391304,21.3808547008547,23.8851239669421,12.5762446565973,7.34138211382114,9.65292682926829,12.320487804878,13.1520634920635,5.81068137824235,8.7089430894309,17.2446341463415,17.8951219512195,16.7284126984127,8.0194696089818,4.18997932022209,7.56376893195787,9.42170839439588,22.7737438785017,18.5837645582796,7.95626929824561,5.20124955752212,7.19563362831858,6.14427166666667,-1.81199763157895,1.99008130081301,2.47991869918699,2.18227642276423,1.65706349206349,-0.333017808749516
2021,34.0952586206897,28.8994594594595,26.8840677966102,27.1539316239316,-6.94132699675803,15.8804918032787,15.5884426229508,13.3505737704918,17.0646341463415,1.18414234306278,19.410737704918,20.3270491803279,14.0564754098361,20.7549593495935,1.34422164467546,35.4891771515548,28.7204281535585,27.6231094698422,41.3899539969416,5.90077684538682,6.78536551724138,9.97725504587156,7.23797844827586,8.22197521367521,1.43660969643383,1.62270491803279,1.75303278688525,1.95032786885246,1.3369918699187,-0.285713048114087
2022,24.0755681818182,24.9279787234043,25.5754347826087,20.5234375,-3.55213068181818,16.8284693877551,13.3474226804124,14.4180612244898,12.2973267326733,-4.53114265508184,18.9226530612245,19.8879591836735,21.1813265306122,17.4639603960396,-1.45869266518489,13.0810104437194,13.142607293734,12.6304783050498,10.8679241135329,-2.21308633018641,10.3631443181818,5.42102659574468,18.1738989473684,9.20477419354839,-1.15837012463343,1.57979591836735,2.13122448979592,1.45173469387755,1.30386138613861,-0.275934532228733
2023,17.762,63.21,15.526,33.2925,15.5305,26.7766666666667,26.2725,9.158,8.245,-18.5316666666667,16.595,19.61,15.884,22.6875,6.0925,-12.5853158335417,-10.1109193051786,-18.5837565494501,-5.8876834826993,6.69763235084237,4.2981,506.138914285714,6.00461666666667,6.0853625,1.7872625,1.72285714285714,2.34142857142857,1.38571428571429,0.78875,-0.934107142857143
